id,casenumber,date,block,iucr,primarytype,description,locationdescription,arrest,domestic,beat,district,ward,communityarea,fbicode,xcoordinate,ycoordinate,year,updatedon,latitude,longitude,location
9963975,HY153672,02/16/2015 05:23:00 PM,025XX S TRUMBULL AVE,0560,ASSAULT,SIMPLE,APARTMENT,true,false,1024,10,22,30,08A,1153771,1886992,2015,08/17/2015 03:03:40 PM,41.845741,-87.711166,"(41.84574044, -87.711166767)"
9963988,HY153682,02/16/2015 05:15:00 PM,029XX W HARRISON ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,1135,11,2,27,04A,1156965,1897228,2015,08/17/2015 03:03:40 PM,41.873764,-87.699165,"(41.873765028, -87.699167543)"
9963954,HY153598,02/16/2015 04:15:00 PM,006XX W DIVERSEY PKWY,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,CTA BUS,false,false,1935,19,43,7,08A,1171836,1918864,2015,08/17/2015 03:03:40 PM,41.932819,-87.643929,"(41.932820946, -87.643930265)"
9963982,HY153527,02/16/2015 02:56:00 PM,003XX S SACRAMENTO BLVD,0560,ASSAULT,SIMPLE,OTHER,true,false,1124,11,2,27,08A,1156434,1898290,2015,08/17/2015 03:03:40 PM,41.87669,-87.701088,"(41.876690012, -87.701088405)"
9963920,HY153489,02/16/2015 02:15:00 PM,006XX N LOCKWOOD AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,ALLEY,false,false,1524,15,28,25,04A,1140914,1903732,2015,08/17/2015 03:03:40 PM,41.891922,-87.757942,"(41.891923124, -87.757939633)"
9963879,HY153474,02/16/2015 02:03:00 PM,018XX W MARQUETTE RD,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,STREET,true,false,726,7,15,67,08A,1165039,1860245,2015,08/17/2015 03:03:40 PM,41.772114,-87.67057,"(41.772112125, -87.670571141)"
10095048,HY283583,02/16/2015 12:00:00 PM,035XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,212,2,4,36,08A,1181368,1881512,2015,08/17/2015 03:03:40 PM,41.830109,-87.610062,"(41.830109681, -87.610058377)"
9963788,HY153297,02/16/2015 11:56:00 AM,064XX S CARPENTER ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,true,true,724,7,16,68,04A,1170420,1862122,2015,08/17/2015 03:03:40 PM,41.777149,-87.650795,"(41.777147356, -87.650791423)"
9963853,HY153381,02/16/2015 11:25:00 AM,076XX S CICERO AVE,0560,ASSAULT,SIMPLE,RESTAURANT,true,false,833,8,13,65,08A,1145727,1853720,2015,08/17/2015 03:03:40 PM,41.754593,-87.741531,"(41.754592961, -87.741528537)"
9963625,HY153123,02/16/2015 08:45:00 AM,027XX N SAYRE AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,2512,25,36,18,08A,1129117,1917523,2015,08/17/2015 03:03:40 PM,41.929977,-87.800949,"(41.929976367, -87.800951263)"
9963519,HY152985,02/16/2015 02:20:00 AM,059XX N ODELL AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1612,16,41,10,08A,1126506,1939167,2015,08/17/2015 03:03:40 PM,41.989414,-87.810059,"(41.989414038, -87.810060529)"
9963575,HY153034,02/16/2015 01:30:00 AM,012XX S SPAULDING AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,true,true,1021,10,24,29,04A,1154558,1894290,2015,08/17/2015 03:03:40 PM,41.865753,-87.708084,"(41.865751301, -87.708083498)"
9963542,HY152979,02/16/2015 12:57:00 AM,049XX W VAN BUREN ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,true,true,1533,15,24,25,04A,1143724,1897563,2015,08/17/2015 03:03:40 PM,41.874943,-87.747772,"(41.874942472, -87.747774203)"
9963718,HY153124,02/16/2015 12:20:00 AM,003XX N MENARD AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,1512,15,29,25,08A,1137652,1901657,2015,08/17/2015 03:03:40 PM,41.886288,-87.769966,"(41.886288459, -87.769969735)"
9963447,HY152874,02/15/2015 09:40:00 PM,020XX W CHICAGO AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,CTA BUS,false,false,1212,12,32,24,08A,1162760,1905338,2015,08/17/2015 03:03:40 PM,41.895901,-87.677666,"(41.895900086, -87.677663589)"
9963443,HY152891,02/15/2015 09:30:00 PM,056XX N MILTIMORE AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,true,true,1622,16,45,11,04A,1136211,1937128,2015,08/17/2015 03:03:40 PM,41.98365,-87.774414,"(41.983650583, -87.774412303)"
9963379,HY152807,02/15/2015 08:00:00 PM,050XX W HURON ST,0560,ASSAULT,SIMPLE,STREET,false,false,1532,15,28,25,08A,1142568,1904175,2015,08/17/2015 03:03:40 PM,41.893108,-87.751854,"(41.893108171, -87.751854116)"
9963403,HY152780,02/15/2015 07:31:00 PM,085XX S GREEN ST,0560,ASSAULT,SIMPLE,APARTMENT,false,true,613,6,21,71,08A,1172135,1848169,2015,08/17/2015 03:03:40 PM,41.738823,-87.644913,"(41.738821045, -87.644913606)"
9963408,HY152761,02/15/2015 07:05:00 PM,042XX N SACRAMENTO AVE,0560,ASSAULT,SIMPLE,ALLEY,false,false,1724,17,33,16,08A,1155620,1928096,2015,08/17/2015 03:03:40 PM,41.958496,-87.70327,"(41.958496529, -87.703273154)"
9963376,HY152717,02/15/2015 05:48:00 PM,054XX S WENTWORTH AVE,0560,ASSAULT,SIMPLE,RESTAURANT,true,false,225,2,3,37,08A,1175887,1869033,2015,08/17/2015 03:03:40 PM,41.79599,-87.630539,"(41.795991039, -87.630542489)"
9963353,HY152715,02/15/2015 05:47:00 PM,028XX S SAWYER AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1032,10,22,30,08A,1155159,1884962,2015,08/17/2015 03:03:40 PM,41.840141,-87.706131,"(41.840142173, -87.706127305)"
9963303,HY152671,02/15/2015 04:50:00 PM,057XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,232,2,20,40,08A,1178135,1867037,2015,08/17/2015 03:03:40 PM,41.790462,-87.62236,"(41.790463096, -87.622359535)"
9963364,HY152798,02/15/2015 04:45:00 PM,030XX N LAKE SHORE DR SB,0560,ASSAULT,SIMPLE,PARK PROPERTY,false,false,1934,19,44,6,08A,1174470,1920380,2015,08/17/2015 03:03:40 PM,41.936924,-87.634209,"(41.936922376, -87.63420523)"
9963288,HY152655,02/15/2015 04:40:00 PM,039XX S ALBANY AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENTIAL YARD (FRONT/BACK),false,false,921,9,14,58,04A,1156317,1878448,2015,08/17/2015 03:03:40 PM,41.822243,-87.702057,"(41.822243676, -87.702053556)"
9964852,HY154476,02/15/2015 04:30:00 PM,004XX W BELDEN AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1812,18,43,7,08A,1172867,1915569,2015,08/17/2015 03:03:40 PM,41.923756,-87.640236,"(41.923756518, -87.640239352)"
9964699,HY154362,02/15/2015 03:10:00 PM,023XX W THOMAS ST,0560,ASSAULT,SIMPLE,STREET,false,true,1212,12,1,24,08A,1160613,1907261,2015,08/17/2015 03:03:40 PM,41.901222,-87.685493,"(41.901221707, -87.685495728)"
9963839,HY153412,02/15/2015 03:00:00 PM,071XX N SHERIDAN RD,0560,ASSAULT,SIMPLE,STREET,false,false,2423,24,49,1,08A,1166416,1947647,2015,08/17/2015 03:03:40 PM,42.011921,-87.663017,"(42.011920331, -87.663020514)"
9963267,HY152570,02/15/2015 02:45:00 PM,001XX S LEAVITT ST,0560,ASSAULT,SIMPLE,CHA APARTMENT,false,true,1223,12,2,28,08A,1161763,1899357,2015,08/17/2015 03:03:40 PM,41.879509,-87.681496,"(41.879508568, -87.681492222)"
9963246,HY152438,02/15/2015 12:50:00 PM,021XX N AVERS AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,2525,25,26,22,08A,1150363,1914016,2015,08/17/2015 03:03:40 PM,41.919964,-87.722969,"(41.919964302, -87.722968561)"
9963172,HY152441,02/15/2015 12:30:00 PM,094XX S WENTWORTH AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,true,634,6,21,49,04A,1176613,1842259,2015,08/17/2015 03:03:40 PM,41.722504,-87.628685,"(41.722503771, -87.628684443)"
9963154,HY152447,02/15/2015 12:19:00 PM,064XX N RAVENSWOOD AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,2432,24,40,1,04A,1163189,1942745,2015,08/17/2015 03:03:40 PM,41.998539,-87.675034,"(41.998537848, -87.675032766)"
9963174,HY152323,02/15/2015 11:00:00 AM,036XX N HALSTED ST,0560,ASSAULT,SIMPLE,"SCHOOL, PRIVATE, BUILDING",false,false,1923,19,44,6,08A,1170271,1924485,2015,08/17/2015 03:03:40 PM,41.94828,-87.649513,"(41.948279589, -87.649516667)"
9963070,HY152303,02/15/2015 10:20:00 AM,052XX S PAULINA ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,false,true,932,9,16,61,04A,1165900,1869921,2015,08/17/2015 03:03:40 PM,41.798645,-87.667137,"(41.798646032, -87.66714015)"
10072988,HY260874,02/15/2015 10:00:00 AM,011XX S HAMILTON AVE,0560,ASSAULT,SIMPLE,FEDERAL BUILDING,false,false,1225,12,2,28,08A,1162121,1895023,2015,08/17/2015 03:03:40 PM,41.867607,-87.680298,"(41.867608211, -87.680298775)"
9963027,HY152170,02/15/2015 05:27:00 AM,004XX W 77TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,false,true,621,6,17,69,04A,1174735,1853874,2015,08/17/2015 03:03:40 PM,41.754417,-87.635216,"(41.754418814, -87.635218174)"
9962990,HY152171,02/15/2015 05:17:00 AM,051XX N CALIFORNIA AVE,0560,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,true,false,2031,20,40,4,08A,1156765,1934174,2015,08/17/2015 03:03:40 PM,41.975151,-87.698898,"(41.975151721, -87.698898226)"
9962960,HY152138,02/15/2015 02:30:00 AM,090XX S EMERALD AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,true,false,2223,22,21,71,04A,1172900,1844731,2015,08/17/2015 03:03:40 PM,41.72937,-87.642212,"(41.729369879, -87.642211951)"
9963139,HY152404,02/15/2015 02:30:00 AM,023XX W CHICAGO AVE,0560,ASSAULT,SIMPLE,STREET,false,false,1221,12,1,24,08A,1160761,1905277,2015,08/17/2015 03:03:40 PM,41.895775,-87.685005,"(41.895774382, -87.685007181)"
9962943,HY152094,02/15/2015 02:08:00 AM,013XX N AUSTIN BLVD,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,true,2531,25,29,25,04A,1136119,1908258,2015,08/17/2015 03:03:40 PM,41.90443,-87.775444,"(41.904429929, -87.775441745)"
9962923,HY152080,02/15/2015 01:35:00 AM,105XX S EWING AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,TAVERN/LIQUOR STORE,false,true,432,4,10,52,04A,1202174,1835580,2015,08/17/2015 03:03:40 PM,41.703564,-87.535286,"(41.703563787, -87.535286398)"
9962924,HY152074,02/15/2015 01:18:00 AM,077XX S CORNELL AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,414,4,8,43,08A,1188579,1854026,2015,08/17/2015 03:03:40 PM,41.754517,-87.58448,"(41.75451645, -87.584479999)"
9962896,HY152056,02/15/2015 12:38:00 AM,039XX N OLEANDER AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,true,false,1631,16,36,17,08A,1125028,1925336,2015,08/17/2015 03:03:40 PM,41.951485,-87.815804,"(41.951484901, -87.815804284)"
9962864,HY152030,02/14/2015 11:48:00 PM,076XX S OGLESBY AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,414,4,7,43,08A,1193192,1854864,2015,08/17/2015 03:03:40 PM,41.756706,-87.567551,"(41.756704562, -87.567547739)"
9962859,HY152001,02/14/2015 11:10:00 PM,0000X N HAMLIN BLVD,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,true,1122,11,28,26,04A,1151064,1899854,2015,08/17/2015 03:03:40 PM,41.881088,-87.720764,"(41.881088655, -87.720764494)"
9969342,HY158723,02/14/2015 11:00:00 PM,072XX S SEELEY AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,false,735,7,17,67,04A,1163948,1856565,2015,08/17/2015 03:03:40 PM,41.762035,-87.674675,"(41.762036697, -87.674673731)"
9962857,HY151998,02/14/2015 10:53:00 PM,031XX W LELAND AVE,0560,ASSAULT,SIMPLE,APARTMENT,true,false,1713,17,33,14,08A,1154399,1931053,2015,08/17/2015 03:03:40 PM,41.966637,-87.70768,"(41.966635268, -87.707682654)"
9962850,HY151993,02/14/2015 10:30:00 PM,038XX W WABANSIA AVE,0560,ASSAULT,SIMPLE,RESIDENCE,true,false,2535,25,30,23,08A,1150544,1911024,2015,08/17/2015 03:03:40 PM,41.911751,-87.722382,"(41.911750441, -87.722381844)"
9963228,HY152461,02/14/2015 10:30:00 PM,075XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,623,6,6,69,08A,1178463,1855028,2015,08/17/2015 03:03:40 PM,41.757504,-87.621521,"(41.757501697, -87.621521312)"
9962841,HY151989,02/14/2015 10:25:00 PM,068XX S STONY ISLAND AVE,0560,ASSAULT,SIMPLE,STREET,true,false,332,3,5,43,08A,1188123,1859856,2015,08/17/2015 03:03:40 PM,41.770527,-87.585968,"(41.770525365, -87.585965448)"
9962895,HY152057,02/14/2015 09:30:00 PM,055XX S WABASH AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,true,225,2,20,40,04A,1177660,1868235,2015,08/17/2015 03:03:40 PM,41.793762,-87.624062,"(41.79376129, -87.624064984)"
9962976,HY151939,02/14/2015 09:20:00 PM,079XX S WOOD ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,true,611,6,18,71,04A,1165732,1851944,2015,08/17/2015 03:03:40 PM,41.749317,-87.668266,"(41.749318354, -87.668266062)"
9962812,HY151949,02/14/2015 09:00:00 PM,003XX N DEARBORN ST,0560,ASSAULT,SIMPLE,HOTEL/MOTEL,true,false,1831,18,42,8,08A,1175883,1902625,2015,08/17/2015 03:03:40 PM,41.888168,-87.629547,"(41.88817016, -87.629547745)"
9963499,HY152872,02/14/2015 09:00:00 PM,075XX S MICHIGAN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,false,623,6,6,69,04A,1178463,1855028,2015,08/17/2015 03:03:40 PM,41.757504,-87.621521,"(41.757501697, -87.621521312)"
9962715,HY151792,02/14/2015 06:30:00 PM,024XX E 79TH ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,true,422,4,7,46,04A,1193990,1853066,2015,08/17/2015 03:03:40 PM,41.751751,-87.564682,"(41.751751179, -87.564682143)"
9962785,HY151796,02/14/2015 06:00:00 PM,011XX W GRAND AVE,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,1214,12,27,24,08A,1168565,1903630,2015,08/17/2015 03:03:40 PM,41.89109,-87.656395,"(41.891089505, -87.656392649)"
9962789,HY151732,02/14/2015 05:00:00 PM,029XX N CLARK ST,0560,ASSAULT,SIMPLE,STREET,false,false,1934,19,44,6,08A,1171004,1919783,2015,08/17/2015 03:03:40 PM,41.93536,-87.646957,"(41.935361039, -87.646960723)"
10028772,HY218524,02/14/2015 04:00:00 PM,058XX W WAVELAND AVE,0560,ASSAULT,SIMPLE,STREET,false,true,1633,16,38,15,08A,1136727,1924007,2015,08/17/2015 03:03:40 PM,41.947636,-87.772827,"(41.947636081, -87.772830201)"
9962662,HY151696,02/14/2015 03:55:00 PM,070XX S WENTWORTH AVE,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,RESIDENCE,true,true,731,7,6,69,08A,1176177,1858310,2015,08/17/2015 03:03:40 PM,41.76656,-87.629799,"(41.766559481, -87.629800768)"
9962806,HY151665,02/14/2015 03:45:00 PM,007XX S KEELER AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,ANIMAL HOSPITAL,false,true,1132,11,24,26,04A,1148500,1896509,2015,08/17/2015 03:03:40 PM,41.87196,-87.730263,"(41.871959424, -87.730265725)"
9962724,HY151648,02/14/2015 03:30:00 PM,017XX W 21ST ST,0560,ASSAULT,SIMPLE,STREET,false,false,1234,12,25,31,08A,1165152,1890123,2015,08/17/2015 03:03:40 PM,41.854099,-87.669312,"(41.854098358, -87.669310622)"
9962639,HY151613,02/14/2015 03:15:00 PM,010XX W WILSON AVE,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,RESTAURANT,true,false,1914,19,46,3,08A,1168668,1930721,2015,08/17/2015 03:03:40 PM,41.965427,-87.655228,"(41.965426344, -87.655227542)"
9962746,HY151776,02/14/2015 03:00:00 PM,026XX W TOUHY AVE,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,true,2411,24,50,2,08A,1157489,1947665,2015,08/17/2015 03:03:40 PM,42.012157,-87.695869,"(42.012156838, -87.695866519)"
9962627,HY151586,02/14/2015 03:00:00 PM,058XX N LINCOLN AVE,0560,ASSAULT,SIMPLE,MEDICAL/DENTAL OFFICE,false,false,2011,20,40,2,08A,1155467,1938885,2015,08/17/2015 03:03:40 PM,41.988106,-87.703545,"(41.988105225, -87.703544047)"
9962657,HY151643,02/14/2015 02:00:00 PM,055XX W JACKSON BLVD,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,true,1522,15,29,25,04A,1139529,1898123,2015,08/17/2015 03:03:40 PM,41.876556,-87.763161,"(41.876556686, -87.763163065)"
9963644,HY153132,02/14/2015 02:00:00 PM,082XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,STREET,false,false,631,6,6,44,08A,1182989,1850634,2015,08/17/2015 03:03:40 PM,41.745338,-87.605072,"(41.745340136, -87.605070606)"
9962686,HY151562,02/14/2015 11:30:00 AM,067XX S STONY ISLAND AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,CTA BUS STOP,false,true,332,3,5,43,04A,1188025,1860797,2015,08/17/2015 03:03:40 PM,41.773109,-87.586296,"(41.773109884, -87.586294711)"
9962461,HY151369,02/14/2015 11:20:00 AM,033XX W IRVING PARK RD,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,1724,17,33,16,04A,1153487,1926398,2015,08/17/2015 03:03:40 PM,41.95388,-87.711159,"(41.95387987, -87.711160229)"
9962414,HY151342,02/14/2015 11:10:00 AM,017XX W 77TH ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,611,6,17,71,08A,1166160,1853636,2015,08/17/2015 03:03:40 PM,41.753952,-87.666649,"(41.753952352, -87.666649653)"
9962467,HY151344,02/14/2015 09:30:00 AM,045XX S LAKE PARK AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,true,true,222,2,4,39,04A,1185391,1875075,2015,08/17/2015 03:03:40 PM,41.812351,-87.595505,"(41.812352235, -87.595500967)"
9962484,HY151200,02/14/2015 09:05:00 AM,062XX S RACINE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,false,false,712,7,16,68,04A,1169390,1863406,2015,08/17/2015 03:03:40 PM,41.780693,-87.654533,"(41.780693179, -87.654530226)"
9962323,HY151132,02/14/2015 06:07:00 AM,073XX N GREENVIEW AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,true,true,2423,24,49,1,04A,1165032,1948553,2015,08/17/2015 03:03:40 PM,42.014435,-87.668083,"(42.014436035, -87.668086953)"
9962309,HY151122,02/14/2015 05:31:00 AM,065XX S WOOD ST,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,false,false,725,7,15,67,04A,1165464,1861355,2015,08/17/2015 03:03:40 PM,41.77515,-87.668983,"(41.775149113, -87.668981784)"
9962260,HY151095,02/14/2015 03:30:00 AM,028XX W BERTEAU AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1724,17,33,16,08A,1156516,1927773,2015,08/17/2015 03:03:40 PM,41.957592,-87.699989,"(41.957592073, -87.699987884)"
9962294,HY151078,02/14/2015 03:25:00 AM,001XX S LAVERGNE AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1533,15,28,25,08A,1143280,1899063,2015,08/17/2015 03:03:40 PM,41.879066,-87.749367,"(41.879066959, -87.749366936)"
9962332,HY151108,02/14/2015 02:18:00 AM,002XX W 43RD ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,true,false,925,9,3,37,04A,1175569,1876473,2015,08/17/2015 03:03:40 PM,41.816414,-87.631485,"(41.816414234, -87.631485812)"
9962289,HY150990,02/14/2015 12:29:00 AM,013XX W 73RD ST,0550,ASSAULT,AGGRAVATED PO: HANDGUN,STREET,true,false,734,7,17,67,04A,1168560,1856355,2015,08/17/2015 03:03:40 PM,41.761364,-87.657776,"(41.76136228, -87.657776209)"
9963356,HY152792,02/14/2015 12:15:00 AM,033XX W ROOSEVELT RD,0560,ASSAULT,SIMPLE,OTHER,false,false,1134,11,24,29,08A,1154136,1894509,2015,08/17/2015 03:03:40 PM,41.86636,-87.709625,"(41.866360685, -87.709626852)"
9962258,HY151009,02/14/2015 12:03:00 AM,079XX S HALSTED ST,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,RESTAURANT,true,false,621,6,17,71,08A,1172343,1852285,2015,08/17/2015 03:03:40 PM,41.750111,-87.644028,"(41.750111323, -87.644030737)"
9962138,HY150917,02/13/2015 10:20:00 PM,021XX N CLARK ST,0560,ASSAULT,SIMPLE,STREET,true,false,1814,18,43,7,08A,1173611,1914471,2015,08/17/2015 03:03:40 PM,41.920727,-87.637535,"(41.920727025, -87.637538372)"
9962118,HY150882,02/13/2015 09:50:00 PM,004XX S CENTRAL AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,1522,15,29,25,08A,1139130,1897332,2015,08/17/2015 03:03:40 PM,41.874393,-87.764648,"(41.874393341, -87.76464733)"
9962100,HY150854,02/13/2015 09:40:00 PM,096XX S LUELLA AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,431,4,7,51,08A,1192947,1841576,2015,08/17/2015 03:03:40 PM,41.720245,-87.568878,"(41.720247091, -87.568878174)"
9962093,HY150849,02/13/2015 09:34:00 PM,073XX S VERNON AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,true,false,323,3,6,69,04A,1180517,1856398,2015,08/17/2015 03:03:40 PM,41.761215,-87.613953,"(41.76121424, -87.613951758)"
9962054,HY150813,02/13/2015 08:20:00 PM,098XX S HALSTED ST,0560,ASSAULT,SIMPLE,GAS STATION,true,false,2223,22,21,73,08A,1172710,1839701,2015,08/17/2015 03:03:40 PM,41.715572,-87.643059,"(41.71557103, -87.643055717)"
9962071,HY150794,02/13/2015 08:20:00 PM,007XX W 79TH ST,0560,ASSAULT,SIMPLE,STREET,true,false,621,6,17,71,08A,1172519,1852484,2015,08/17/2015 03:03:40 PM,41.750652,-87.643379,"(41.750653534, -87.643379949)"
9962075,HY150809,02/13/2015 08:14:00 PM,012XX W WASHBURNE AVE,0560,ASSAULT,SIMPLE,STREET,true,false,1233,12,2,28,08A,1168215,1894529,2015,08/17/2015 03:03:40 PM,41.866123,-87.657944,"(41.866123245, -87.657941042)"
9975948,HY164951,02/13/2015 08:00:00 PM,053XX S NAGLE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,811,8,23,56,08A,1134282,1868557,2015,08/17/2015 03:03:40 PM,41.795517,-87.783127,"(41.795516885, -87.783124057)"
9962134,HY150814,02/13/2015 07:30:00 PM,060XX S MICHIGAN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,false,true,311,3,20,40,04A,1178191,1865047,2015,08/17/2015 03:03:40 PM,41.785,-87.622215,"(41.785001069, -87.62221455)"
9962039,HY150772,02/13/2015 07:25:00 PM,073XX W FOSTER AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,GROCERY FOOD STORE,true,false,1613,16,41,10,04A,1126232,1933708,2015,08/17/2015 03:03:40 PM,41.974438,-87.811188,"(41.97443857, -87.81119077)"
9962867,HY150720,02/13/2015 07:15:00 PM,106XX S AVENUE N,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,false,false,432,4,10,52,04A,1201189,1835008,2015,08/17/2015 03:03:40 PM,41.702019,-87.53891,"(41.702019161, -87.538912496)"
9962030,HY150786,02/13/2015 06:30:00 PM,005XX W 119TH ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,false,false,524,5,34,53,08A,1174672,1825980,2015,08/17/2015 03:03:40 PM,41.677876,-87.636276,"(41.677875157, -87.636276653)"
9962131,HY150745,02/13/2015 06:17:00 PM,038XX W 26TH ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,true,false,1031,10,22,30,08A,1151255,1886452,2015,08/17/2015 03:03:40 PM,41.844307,-87.720413,"(41.844308259, -87.72041448)"
9963848,HY153440,02/13/2015 06:00:00 PM,022XX W THOME AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,true,false,2413,24,50,2,08A,1160422,1941463,2015,08/17/2015 03:03:40 PM,41.995079,-87.685249,"(41.995077919, -87.685247371)"
9962147,HY150677,02/13/2015 05:40:00 PM,006XX N SAWYER AVE,0560,ASSAULT,SIMPLE,"SCHOOL, PRIVATE, BUILDING",false,false,1121,11,27,23,08A,1154595,1904048,2015,08/17/2015 03:03:40 PM,41.892529,-87.707687,"(41.892527513, -87.70768653)"
9962035,HY150664,02/13/2015 05:15:00 PM,042XX W LAKE ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,1114,11,28,26,04A,1148172,1901542,2015,08/17/2015 03:03:40 PM,41.885777,-87.731339,"(41.88577687, -87.73134035)"
9961971,HY150623,02/13/2015 05:02:00 PM,037XX S WOOD ST,0560,ASSAULT,SIMPLE,STREET,false,true,912,9,11,59,08A,1164962,1880006,2015,08/17/2015 03:03:40 PM,41.82634,-87.670296,"(41.82634032, -87.670294651)"
9962049,HY150533,02/13/2015 04:00:00 PM,060XX W TOUHY AVE,0560,ASSAULT,SIMPLE,OTHER,false,false,1621,16,41,12,08A,1135340,1947448,2015,08/17/2015 03:03:40 PM,42.011986,-87.777367,"(42.01198504, -87.777369305)"
9961889,HY150563,02/13/2015 02:50:00 PM,011XX W DIVERSEY PKWY,0560,ASSAULT,SIMPLE,STREET,false,false,1933,19,44,6,08A,1168310,1918751,2015,08/17/2015 03:03:40 PM,41.932587,-87.656891,"(41.932587939, -87.656891171)"
9961794,HY150389,02/13/2015 02:45:00 PM,038XX W 55TH ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,822,8,23,62,08A,1151558,1867849,2015,08/17/2015 03:03:40 PM,41.793255,-87.719788,"(41.793253131, -87.719789988)"
9961872,HY150356,02/13/2015 01:45:00 PM,123XX S NORMAL AVE,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",false,false,523,5,34,53,08A,1175201,1823045,2015,08/17/2015 03:03:40 PM,41.669807,-87.63443,"(41.669809286, -87.634427475)"
